"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2016","2016",16.012273,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2016-Q2","T2-2016",15.297688,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2016-Q1","T1-2016",17.062774,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2016-Q4","T4-2016",16.963914,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2016-Q3","T3-2016",14.786104,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2017","2017",15.212327,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2017-Q1","T1-2017",17.200662,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2017-Q2","T2-2017",13.640156,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2017-Q4","T4-2017",15.906897,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2017-Q3","T3-2017",14.145277,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2018","2018",13.354995,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2018-Q2","T2-2018",12.024751,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2018-Q1","T1-2018",14.864724,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2018-Q4","T4-2018",15.103141,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2018-Q3","T3-2018",11.394521,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2019","2019",12.294632,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2019-Q1","T1-2019",11.92913,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2019-Q2","T2-2019",11.658996,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2019-Q4","T4-2019",14.391677,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2019-Q3","T3-2019",11.084668,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2020","2020",13.933972,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2020-Q2","T2-2020",12.000589,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2020-Q1","T1-2020",12.874425,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2020-Q3","T3-2020",15.160427,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-29","15-29 anni","2020-Q4","T4-2020",15.610114,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2004","2004",8.09389,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2004-Q2","T2-2004",7.529037,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2004-Q1","T1-2004",8.379587,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2004-Q4","T4-2004",8.481281,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2004-Q3","T3-2004",7.997721,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2005","2005",7.946843,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2005-Q1","T1-2005",7.869301,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2005-Q2","T2-2005",6.840137,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2005-Q4","T4-2005",9.993435,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2005-Q3","T3-2005",7.142278,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2006","2006",7.760859,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2006-Q2","T2-2006",7.51987,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2006-Q1","T1-2006",8.503319,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2006-Q4","T4-2006",9.009624,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2006-Q3","T3-2006",6.00536,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2007","2007",7.501563,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2007-Q1","T1-2007",9.218103,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2007-Q2","T2-2007",5.850338,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2007-Q4","T4-2007",8.059421,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2007-Q3","T3-2007",6.876399,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2008","2008",7.441109,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2008-Q2","T2-2008",6.471415,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2008-Q1","T1-2008",6.752225,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2008-Q4","T4-2008",9.997431,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2008-Q3","T3-2008",6.628097,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2009","2009",12.064283,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2009-Q1","T1-2009",11.986959,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2009-Q2","T2-2009",11.002142,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2009-Q4","T4-2009",13.981928,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2009-Q3","T3-2009",11.239857,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2010","2010",14.060209,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2010-Q2","T2-2010",14.730109,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2010-Q1","T1-2010",15.687821,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2010-Q4","T4-2010",12.715628,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2010-Q3","T3-2010",12.981305,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2011","2011",12.622706,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2011-Q1","T1-2011",13.528636,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2011-Q2","T2-2011",10.488414,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2011-Q4","T4-2011",13.947874,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2011-Q3","T3-2011",12.418805,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2012","2012",17.633931,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2012-Q2","T2-2012",17.354636,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2012-Q1","T1-2012",15.890286,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2012-Q4","T4-2012",20.487722,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2012-Q3","T3-2012",16.878688,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2013","2013",22.957818,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2013-Q1","T1-2013",24.111797,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2013-Q2","T2-2013",20.516552,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2013-Q4","T4-2013",25.562856,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2013-Q3","T3-2013",21.557235,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2014","2014",23.324186,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2014-Q2","T2-2014",23.136966,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2014-Q1","T1-2014",24.708117,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2014-Q4","T4-2014",24.113525,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2014-Q3","T3-2014",21.354128,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2015","2015",22.08449,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2015-Q1","T1-2015",25.804403,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2015-Q2","T2-2015",22.916916,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2015-Q4","T4-2015",23.14547,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2015-Q3","T3-2015",16.644579,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2016","2016",18.896216,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2016-Q2","T2-2016",17.950952,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2016-Q1","T1-2016",21.200209,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2016-Q4","T4-2016",20.426655,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2016-Q3","T3-2016",15.978927,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2017","2017",16.136052,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2017-Q1","T1-2017",16.178516,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2017-Q2","T2-2017",16.122873,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2017-Q4","T4-2017",17.299543,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2017-Q3","T3-2017",14.927546,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2018","2018",15.629032,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2018-Q2","T2-2018",14.364861,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2018-Q1","T1-2018",15.643763,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2018-Q4","T4-2018",16.943065,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2018-Q3","T3-2018",15.55442,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2019","2019",12.617961,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2019-Q1","T1-2019",13.381757,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2019-Q2","T2-2019",12.30872,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2019-Q4","T4-2019",12.561398,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2019-Q3","T3-2019",12.203744,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2020","2020",13.478076,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2020-Q2","T2-2020",10.52466,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2020-Q1","T1-2020",13.744002,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2020-Q3","T3-2020",14.893944,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y18-29","18-29 anni","2020-Q4","T4-2020",14.538072,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2004","2004",10.569199,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2004-Q2","T2-2004",9.674493,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2004-Q1","T1-2004",9.390458,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2004-Q4","T4-2004",11.022996,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2004-Q3","T3-2004",12.168144,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2005","2005",11.478328,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2005-Q1","T1-2005",11.352815,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2005-Q2","T2-2005",9.863695,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2005-Q4","T4-2005",13.533146,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2005-Q3","T3-2005",11.106115,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2006","2006",9.738856,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2006-Q2","T2-2006",8.696637,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2006-Q1","T1-2006",10.602128,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2006-Q4","T4-2006",10.918973,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2006-Q3","T3-2006",8.712504,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2007","2007",9.92134,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2007-Q1","T1-2007",10.172823,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2007-Q2","T2-2007",8.414021,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2007-Q4","T4-2007",11.801488,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2007-Q3","T3-2007",9.279966,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2008","2008",10.542889,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2008-Q2","T2-2008",11.185892,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2008-Q1","T1-2008",9.562398,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2008-Q4","T4-2008",11.90294,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2008-Q3","T3-2008",9.521871,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2009","2009",13.491185,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2009-Q1","T1-2009",12.020958,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2009-Q2","T2-2009",13.804141,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2009-Q4","T4-2009",16.55007,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2009-Q3","T3-2009",11.553297,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2010","2010",14.969758,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2010-Q2","T2-2010",13.579744,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2010-Q1","T1-2010",16.52952,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2010-Q4","T4-2010",16.782062,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2010-Q3","T3-2010",12.728902,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2011","2011",15.632309,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2011-Q1","T1-2011",17.439558,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2011-Q2","T2-2011",15.197817,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2011-Q4","T4-2011",15.445262,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2011-Q3","T3-2011",14.388761,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2012","2012",18.743177,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2012-Q2","T2-2012",18.07812,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2012-Q1","T1-2012",18.740799,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2012-Q4","T4-2012",19.161675,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2012-Q3","T3-2012",18.979353,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2013","2013",22.51897,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2013-Q1","T1-2013",23.18158,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2013-Q2","T2-2013",19.533626,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2013-Q4","T4-2013",25.947206,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2013-Q3","T3-2013",21.322332,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2014","2014",23.738144,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2014-Q2","T2-2014",19.431618,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2014-Q1","T1-2014",25.728084,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2014-Q4","T4-2014",28.650949,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2014-Q3","T3-2014",20.710759,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2015","2015",22.897623,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2015-Q1","T1-2015",25.483534,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2015-Q2","T2-2015",22.447765,,
